 SpectraID,                     Time,     [C2H2]_ppm,  [C2H2]_ppm_sd,    [C2H4]0_ppm, [C2H4]0_ppm_sd,    [C2H4]_perc, [C2H4]_perc_sd,      [NH3]_ppm,   [NH3]_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,       RD0_r_us,    RD0_r_us_sd,         RD1_us,      RD1_us_sd,       RD1_r_us,    RD1_r_us_sd,        CavHT_C,     CavHT_C_sd,        FilHT_C,     FilHT_C_sd,     GasExpHT_C,  GasExpHT_C_sd,        OrfHT_C,     OrfHT_C_sd,        TubHT_C,     TubHT_C_sd,      InletHT_C,   InletHT_C_sd,    Temp_Status, Temp_Status_sd,Analyzer_Status,Analyzer_Status_sd,            Gnd,         Gnd_sd,         LTC0_b,      LTC0_b_sd,         LTC0_v,      LTC0_v_sd,             HZ,          HZ_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,   bC2H4_0_AMPT,bC2H4_0_AMPT_sd,   bC2H4_0_SHFT,bC2H4_0_SHFT_sd,   bC2H4_0_STRT,bC2H4_0_STRT_sd,    bNH3_0_AMPT, bNH3_0_AMPT_sd,    bNH3_0_SHFF, bNH3_0_SHFF_sd,    bNH3_0_STRF, bNH3_0_STRF_sd,   bC2H2_0_AMPT,bC2H2_0_AMPT_sd,   bC2H2_0_SHFF,bC2H2_0_SHFF_sd,   bC2H2_0_STRF,bC2H2_0_STRF_sd,bC2H2_10_0_AMPT,bC2H2_10_0_AMPT_sd,bC2H2_10_0_SHFF,bC2H2_10_0_SHFF_sd,bC2H2_10_0_STRF,bC2H2_10_0_STRF_sd,       Fit_Flag,   N_Fits_Avg'd,      MIU_VALVE,       MIU_DESC
       988,  2016/12/08 10:47:05.155,    4.58512e+00,    0.00000e+00,    1.00288e+06,    0.00000e+00,    1.00288e+02,    0.00000e+00,    1.13878e-02,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99108e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22623e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.26582e+01,    0.00000e+00,    2.09145e+00,    0.00000e+00,   -8.36344e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00388e+00,    0.00000e+00,   -1.40356e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    2.24833e-03,    0.00000e+00,   -1.40356e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.17564e+00,    0.00000e+00,   -1.41156e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.98329e-01,    0.00000e+00,   -1.40356e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       989,  2016/12/08 10:47:06.156,    4.58694e+00,    0.00000e+00,    1.00326e+06,    0.00000e+00,    1.00326e+02,    0.00000e+00,    1.07900e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99093e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22720e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.28205e+01,    0.00000e+00,    2.09165e+00,    0.00000e+00,   -8.35822e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00426e+00,    0.00000e+00,   -1.40474e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,    2.13031e-03,    0.00000e+00,   -1.40474e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,    1.18443e+00,    0.00000e+00,   -1.41274e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,    1.96234e-01,    0.00000e+00,   -1.40474e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       990,  2016/12/08 10:47:07.157,    4.58279e+00,    0.00000e+00,    1.00270e+06,    0.00000e+00,    1.00270e+02,    0.00000e+00,    1.43142e-02,    0.00000e+00,    6.05083e+01,    0.00000e+00,    4.99103e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22675e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.25000e+01,    0.00000e+00,    2.09155e+00,    0.00000e+00,   -8.36177e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00371e+00,    0.00000e+00,   -1.40523e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    2.82609e-03,    0.00000e+00,   -1.40523e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.19347e+00,    0.00000e+00,   -1.41323e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.93414e-01,    0.00000e+00,   -1.40523e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       991,  2016/12/08 10:47:08.158,    4.58469e+00,    0.00000e+00,    1.00249e+06,    0.00000e+00,    1.00249e+02,    0.00000e+00,    4.48794e-03,    0.00000e+00,    6.05083e+01,    0.00000e+00,    4.99096e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22659e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.25000e+01,    0.00000e+00,    2.09098e+00,    0.00000e+00,   -8.35535e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00349e+00,    0.00000e+00,   -1.40606e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,    8.86068e-04,    0.00000e+00,   -1.40606e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,    1.19344e+00,    0.00000e+00,   -1.41406e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,    1.93633e-01,    0.00000e+00,   -1.40606e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       992,  2016/12/08 10:47:09.161,    4.58301e+00,    0.00000e+00,    1.00291e+06,    0.00000e+00,    1.00291e+02,    0.00000e+00,    1.49402e-02,    0.00000e+00,    6.05089e+01,    0.00000e+00,    4.99101e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22675e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.26582e+01,    0.00000e+00,    2.09151e+00,    0.00000e+00,   -8.36671e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00391e+00,    0.00000e+00,   -1.40635e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    2.94969e-03,    0.00000e+00,   -1.40635e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.17304e+00,    0.00000e+00,   -1.41435e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.98776e-01,    0.00000e+00,   -1.40635e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       993,  2016/12/08 10:47:10.161,    4.58416e+00,    0.00000e+00,    1.00268e+06,    0.00000e+00,    1.00268e+02,    0.00000e+00,    6.68760e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99093e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22632e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.26582e+01,    0.00000e+00,    2.09127e+00,    0.00000e+00,   -8.35712e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00369e+00,    0.00000e+00,   -1.40496e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.32036e-03,    0.00000e+00,   -1.40496e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.17822e+00,    0.00000e+00,   -1.41296e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.97551e-01,    0.00000e+00,   -1.40496e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       994,  2016/12/08 10:47:11.162,    4.58390e+00,    0.00000e+00,    1.00295e+06,    0.00000e+00,    1.00295e+02,    0.00000e+00,    6.73774e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99105e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22726e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.13636e+01,    0.00000e+00,    2.09129e+00,    0.00000e+00,   -8.36082e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00396e+00,    0.00000e+00,   -1.40524e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.33025e-03,    0.00000e+00,   -1.40524e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.15904e+00,    0.00000e+00,   -1.41324e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    2.02534e-01,    0.00000e+00,   -1.40524e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       995,  2016/12/08 10:47:12.163,    4.58200e+00,    0.00000e+00,    1.00254e+06,    0.00000e+00,    1.00254e+02,    0.00000e+00,    1.01295e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99093e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22546e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.25000e+01,    0.00000e+00,    2.09143e+00,    0.00000e+00,   -8.35967e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00354e+00,    0.00000e+00,   -1.40500e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,    1.99990e-03,    0.00000e+00,   -1.40500e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,    1.15432e+00,    0.00000e+00,   -1.41300e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,    2.03558e-01,    0.00000e+00,   -1.40500e+00,    0.00000e+00,    1.00007e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       996,  2016/12/08 10:47:13.165,    4.58104e+00,    0.00000e+00,    1.00205e+06,    0.00000e+00,    1.00205e+02,    0.00000e+00,   -3.52015e-03,    0.00000e+00,    6.05092e+01,    0.00000e+00,    4.99103e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22665e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.25000e+01,    0.00000e+00,    2.09044e+00,    0.00000e+00,   -8.35069e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00306e+00,    0.00000e+00,   -1.40628e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,   -6.94996e-04,    0.00000e+00,   -1.40628e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    1.19659e+00,    0.00000e+00,   -1.41428e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    1.92406e-01,    0.00000e+00,   -1.40628e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       997,  2016/12/08 10:47:14.166,    4.58338e+00,    0.00000e+00,    1.00287e+06,    0.00000e+00,    1.00287e+02,    0.00000e+00,    7.49830e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99096e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22656e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.25000e+01,    0.00000e+00,    2.09156e+00,    0.00000e+00,   -8.36224e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00387e+00,    0.00000e+00,   -1.40485e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.48041e-03,    0.00000e+00,   -1.40485e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.17006e+00,    0.00000e+00,   -1.41285e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.99597e-01,    0.00000e+00,   -1.40485e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       998,  2016/12/08 10:47:15.167,    4.58039e+00,    0.00000e+00,    1.00241e+06,    0.00000e+00,    1.00241e+02,    0.00000e+00,    1.03143e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99108e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22610e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.28205e+01,    0.00000e+00,    2.09098e+00,    0.00000e+00,   -8.36118e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00342e+00,    0.00000e+00,   -1.40440e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    2.03639e-03,    0.00000e+00,   -1.40440e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.16217e+00,    0.00000e+00,   -1.41240e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    2.01327e-01,    0.00000e+00,   -1.40440e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
       999,  2016/12/08 10:47:16.170,    4.58290e+00,    0.00000e+00,    1.00286e+06,    0.00000e+00,    1.00286e+02,    0.00000e+00,    9.21933e-03,    0.00000e+00,    6.05086e+01,    0.00000e+00,    4.99096e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22613e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.04167e+01,    0.00000e+00,    2.09138e+00,    0.00000e+00,   -8.35652e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00386e+00,    0.00000e+00,   -1.40593e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.82020e-03,    0.00000e+00,   -1.40593e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.15393e+00,    0.00000e+00,   -1.41393e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    2.03758e-01,    0.00000e+00,   -1.40593e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1000,  2016/12/08 10:47:17.169,    4.58237e+00,    0.00000e+00,    1.00258e+06,    0.00000e+00,    1.00258e+02,    0.00000e+00,    7.26361e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99115e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22546e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.06383e+01,    0.00000e+00,    2.09133e+00,    0.00000e+00,   -8.35850e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00358e+00,    0.00000e+00,   -1.40544e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.43408e-03,    0.00000e+00,   -1.40544e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.18382e+00,    0.00000e+00,   -1.41344e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.95889e-01,    0.00000e+00,   -1.40544e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1001,  2016/12/08 10:47:18.170,    4.58186e+00,    0.00000e+00,    1.00244e+06,    0.00000e+00,    1.00244e+02,    0.00000e+00,   -2.08130e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99093e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22610e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.20482e+01,    0.00000e+00,    2.09080e+00,    0.00000e+00,   -8.35801e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00344e+00,    0.00000e+00,   -1.40543e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,   -4.10917e-04,    0.00000e+00,   -1.40543e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.17121e+00,    0.00000e+00,   -1.41343e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    1.99127e-01,    0.00000e+00,   -1.40543e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1002,  2016/12/08 10:47:19.172,    4.58268e+00,    0.00000e+00,    1.00281e+06,    0.00000e+00,    1.00281e+02,    0.00000e+00,    7.21967e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99115e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22632e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.19048e+01,    0.00000e+00,    2.09149e+00,    0.00000e+00,   -8.35903e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00382e+00,    0.00000e+00,   -1.40555e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,    1.42540e-03,    0.00000e+00,   -1.40555e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,    1.17956e+00,    0.00000e+00,   -1.41355e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,    1.97037e-01,    0.00000e+00,   -1.40555e+00,    0.00000e+00,    1.00022e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1003,  2016/12/08 10:47:20.173,    4.58262e+00,    0.00000e+00,    1.00263e+06,    0.00000e+00,    1.00263e+02,    0.00000e+00,    3.84631e-03,    0.00000e+00,    6.05083e+01,    0.00000e+00,    4.99091e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22613e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    9.70874e+00,    0.00000e+00,    2.09119e+00,    0.00000e+00,   -8.35962e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00363e+00,    0.00000e+00,   -1.40478e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    7.59390e-04,    0.00000e+00,   -1.40478e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    1.16424e+00,    0.00000e+00,   -1.41278e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    2.01033e-01,    0.00000e+00,   -1.40478e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1004,  2016/12/08 10:47:21.174,    4.58262e+00,    0.00000e+00,    1.00271e+06,    0.00000e+00,    1.00271e+02,    0.00000e+00,    1.10582e-02,    0.00000e+00,    6.05080e+01,    0.00000e+00,    4.99115e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22552e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.19048e+01,    0.00000e+00,    2.09127e+00,    0.00000e+00,   -8.36129e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00371e+00,    0.00000e+00,   -1.40529e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    2.18326e-03,    0.00000e+00,   -1.40529e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.17614e+00,    0.00000e+00,   -1.41329e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,    1.97923e-01,    0.00000e+00,   -1.40529e+00,    0.00000e+00,    1.00017e+00,    0.00000e+00,              3,              1,             -1,       Disabled
